Date,Open,Close,Change,% Change,Up/Down
2016-11-08,2129.919922,2139.560059,9.640136999999868,0.004526056073952187,up
2016-11-09,2131.560059,2163.26001,31.699951000000056,0.014871713731993913,up
2016-11-10,2167.48999,2167.47998,-0.010009999999965657,-4.618245088165624e-06,down
2016-11-11,2162.709961,2164.449951,1.7399900000000343,0.0008045415387995406,up
2016-11-14,2165.639893,2164.199951,-1.4399419999999736,-0.0006649037102864144,down
2016-11-15,2168.290039,2180.389893,12.09985400000005,0.005580366916955638,up
2016-11-16,2177.530029,2176.939941,-0.5900879999999233,-0.0002709896038820245,down
2016-11-17,2178.610107,2187.1201170000004,8.51001000000042,0.0039061647481838384,up
2016-11-18,2186.850098,2181.899902,-4.950195999999778,-0.0022636192597412217,down
2016-11-21,2186.429932,2198.179932,11.75,0.005374057420285993,up
2016-11-22,2201.560059,2202.939941,1.3798820000001797,0.0006267746339052655,up
2016-11-23,2198.550049,2204.719971,6.169922000000042,0.002806359583583918,up
2016-11-25,2206.27002,2213.350098,7.080077999999958,0.003209071390092115,up
2016-11-28,2210.209961,2201.719971,-8.489990000000034,-0.003841259495617681,down
2016-11-29,2200.76001,2204.659912,3.899902000000111,0.0017720705493917582,up
2016-11-30,2204.969971,2198.810059,-6.159912000000077,-0.0027936489299246227,down
2016-12-01,2200.169922,2191.080078,-9.089844000000085,-0.0041314281724828,down
2016-12-02,2191.1201170000004,2191.949951,0.8298339999996642,0.0003787259281503206,up
2016-12-05,2200.649902,2204.709961,4.06005899999991,0.001844936350988877,up
2016-12-06,2207.26001,2212.22998,4.969970000000103,0.0022516468279602923,up
2016-12-07,2210.719971,2241.350098,30.630126999999902,0.013855272219821052,up
2016-12-08,2241.1298829999996,2246.189941,5.060058000000481,0.002257815594885128,up
2016-12-09,2249.72998,2259.530029,9.800048999999944,0.004356100104066687,up
2016-12-12,2258.830078,2256.959961,-1.8701169999999365,-0.0008279139799908121,down
2016-12-13,2263.320068,2271.719971,8.399902999999995,0.003711319100980107,up
2016-12-14,2268.350098,2253.280029,-15.070068999999876,-0.006643625696618493,down
2016-12-15,2253.77002,2262.030029,8.260009000000082,0.0036649742106340034,up
2016-12-16,2266.810059,2258.070068,-8.739990999999918,-0.003855634469813299,down
2016-12-19,2259.23999,2262.530029,3.290038999999979,0.0014562591909503067,up
2016-12-20,2266.5,2270.76001,4.260009999999966,0.0018795543789984406,up
2016-12-21,2270.540039,2265.179932,-5.360106999999971,-0.0023607189954512717,down
2016-12-22,2262.929932,2260.959961,-1.9699709999999868,-0.0008705399898347303,down
2016-12-23,2260.25,2263.790039,3.540038999999979,0.0015662156841057312,up
2016-12-27,2266.22998,2268.8798829999996,2.64990299999954,0.001169300125488385,up
